timestep,speed_front_right,current_front_right,acceleration_front_right,speed_rear_right,current_rear_right,acceleration_rear_right,speed_rear_left,current_rear_left,acceleration_rear_left,speed_front_left,current_front_left,acceleration_front_left,angle_front,angle_rear
5526.0,-764.5,-526.5,1.0,-748.5,-498.5,1.0,737.3333333333334,694.3333333333334,1.0,743.75,623.25,1.0,0.44,-0.44
5527.0,-754.0,-527.25,1.0,-750.75,-614.25,1.0,732.7777777777778,679.7777777777778,1.0,729.0,552.5,1.0,0.5225,-0.5225
5528.0,-755.5,-642.0,1.0,-754.0,-749.5,1.0,728.2222222222222,665.2222222222222,1.0,737.5,596.5,1.0,0.5425,-0.5425
5529.0,-752.25,-574.0,1.0,-752.0,-739.0,1.0,723.6666666666666,650.6666666666666,1.0,738.25,612.75,1.0,0.44,-0.44
5530.0,-755.0,-691.0,1.0,-741.5,-616.25,1.0,719.1111111111111,636.1111111111111,1.0,743.0,698.5,1.0,0.53,-0.53
5531.0,-751.0,-569.0,1.0,-736.5,-583.5,1.0,714.5555555555555,621.5555555555555,1.0,743.0,693.5,1.0,0.5974999999999999,-0.62
5532.0,-743.75,-696.0,1.0,-727.5,-677.5,1.0,710.0,607.0,1.0,735.0,860.0,1.0,0.62,-0.62
5533.0,-736.0,-705.0,1.0,-726.0,-526.5,1.0,714.0,604.4285714285714,1.0,725.5,846.5,1.0,0.62,-0.62
5534.0,-748.5,-586.0,1.0,-741.5,-732.0,1.0,718.0,601.8571428571429,1.0,726.5,838.0,1.0,0.62,-0.62
5535.0,-758.5,-657.5,1.0,-751.75,-574.5,1.0,722.0,599.2857142857143,1.0,726.5,690.5,1.0,0.62,-0.62
5536.0,-761.75,-674.0,1.0,-759.5,-658.0,1.0,726.0,596.7142857142857,1.0,731.0,608.5,1.0,0.62,-0.62
5537.0,-756.5,-397.5,1.0,-751.75,-648.5,1.0,730.0,594.1428571428571,1.0,738.5,701.5,1.0,0.62,-0.62
5538.0,-759.0,-479.0,1.0,-747.5,-540.0,1.0,734.0,591.5714285714286,1.0,742.25,609.25,1.0,0.7775000000000001,-0.7775000000000001
5539.0,-759.75,-585.5,1.0,-743.0,-712.75,1.0,738.0,589.0,1.0,738.0,496.0,1.0,1.12125,-1.1862499999999998
5540.0,-753.0,-571.0,1.0,-736.5,-651.5,1.0,732.0,573.0,1.0,734.25,805.0,1.0,1.4699999999999998,-1.515
5541.0,-760.0,-588.5,1.0,-748.5,-593.0,1.0,729.6666666666666,511.3333333333333,1.0,714.0,691.0,1.0,1.70875,-1.6175000000000002
5542.0,-763.0,-673.5,1.0,-762.75,-498.0,1.0,727.3333333333334,449.6666666666667,1.0,721.5,789.0,1.0,1.9225,-1.9675
5543.0,-775.25,-544.75,1.0,-777.5,-699.0,1.0,725.0,388.0,1.0,722.5,653.25,1.0,2.4025,-2.48
5544.0,-788.5,-566.0,1.0,-778.0,-618.0,1.0,731.5,472.5,1.0,721.5,573.0,1.0,2.55,-2.46
5545.0,-791.0,-596.5,1.0,-768.5,-624.75,1.0,731.5,533.75,1.0,719.0,585.75,1.0,2.64,-2.46
5546.0,-781.0,-564.5,1.0,-759.0,-631.5,1.0,722.0,503.0,1.0,717.0,520.5,1.0,2.74,-2.585
5547.0,-769.0,-752.5,1.0,-750.5,-729.5,1.0,723.1666666666666,528.0,1.0,723.0,648.0,1.0,2.8175,-2.86375
5548.0,-773.0,-603.0,1.0,-752.5,-675.0,1.0,724.3333333333334,553.0,1.0,708.0,506.5,1.0,2.8825000000000003,-2.905
5549.0,-782.0,-495.0,1.0,-768.25,-575.25,1.0,725.5,578.0,1.0,719.0,563.0,1.0,3.02625,-3.015
5550.0,-793.0,-629.5,1.0,-784.0,-665.0,1.0,737.0,747.0,1.0,724.75,559.25,1.0,4.5275,-4.57
5551.0,-808.0,-659.25,1.0,-814.25,-750.0,1.0,733.0,311.0,1.0,732.0,560.0,1.0,5.842499999999999,-5.8975
5552.0,-817.5,-679.0,1.0,-837.5,-867.0,1.0,718.0,390.0,1.0,723.5,504.75,1.0,7.9625,-8.09
5553.0,-846.75,-648.0,1.0,-826.0,-693.0,1.0,703.0,469.0,1.0,699.5,397.5,1.0,8.565,-8.7
5554.0,-839.0,-642.5,1.0,-818.5,-689.5,1.0,690.0,588.0,1.0,688.5,442.0,1.0,8.61,-8.745
5555.0,-828.5,-497.5,1.0,-813.5,-653.5,1.0,669.0,517.0,1.0,679.25,478.5,1.0,8.61,-8.61
5556.0,-833.0,-840.0,1.0,-815.25,-585.25,1.0,653.0,497.0,1.0,681.0,545.5,1.0,8.61,-8.61
5557.0,-820.5,-612.0,1.0,-821.0,-733.5,1.0,648.5,639.5,1.0,684.25,569.0,1.0,8.61,-8.53
5558.0,-841.25,-748.25,1.0,-828.75,-718.25,1.0,673.0,302.0,1.0,692.0,647.0,1.0,8.61,-8.485
5559.0,-849.0,-504.5,1.0,-838.0,-734.5,1.0,695.0,605.0,1.0,697.0,609.0,1.0,8.532499999999999,-8.405000000000001
5560.0,-857.0,-588.5,1.0,-855.0,-836.5,1.0,688.0,462.5,1.0,699.5,495.5,1.0,8.3075,-8.18
5561.0,-852.0,-419.0,1.0,-834.5,-586.5,1.0,687.5,502.0,1.0,705.0,450.5,1.0,7.4125,-7.34
5562.0,-841.5,-628.5,1.0,-814.0,-544.0,1.0,708.0,728.0,1.0,711.5,602.75,1.0,6.41,-6.41
5563.0,-834.75,-465.0,1.0,-813.5,-612.0,1.0,705.3333333333334,645.3333333333334,1.0,709.0,484.0,1.0,5.65,-5.625
5564.0,-824.5,-582.0,1.0,-805.5,-655.5,1.0,702.6666666666666,562.6666666666666,1.0,717.25,546.0,1.0,5.54,-5.45
5565.0,-825.75,-480.75,1.0,-820.0,-554.0,1.0,700.0,480.0,1.0,721.5,697.5,1.0,5.54,-5.45
5566.0,-837.5,-594.0,1.0,-836.25,-743.0,1.0,706.0,515.0,1.0,720.5,509.0,1.0,5.45,-5.45
5567.0,-831.25,-588.25,1.0,-819.5,-685.0,1.0,712.0,574.0,1.0,723.0,512.25,1.0,5.442500000000001,-5.442500000000001
5568.0,-821.0,-501.5,1.0,-800.0,-672.25,1.0,714.0,654.0,1.0,724.5,749.5,1.0,5.45,-5.45
5569.0,-807.0,-609.5,1.0,-785.0,-752.5,1.0,716.0,534.0,1.0,704.25,660.25,1.0,5.460000000000001,-5.460000000000001
5570.0,-802.75,-554.0,1.0,-784.0,-588.5,1.0,699.0,597.0,1.0,698.0,549.0,1.0,5.505,-5.505
5571.0,-814.5,-576.0,1.0,-795.5,-624.0,1.0,689.75,533.25,1.0,703.0,728.0,1.0,5.59,-5.59
5572.0,-817.5,-666.75,1.0,-811.0,-593.5,1.0,683.375,536.625,1.0,709.75,635.75,1.0,6.225,-6.225
5573.0,-831.0,-628.0,1.0,-817.0,-688.75,1.0,677.0,540.0,1.0,694.5,575.0,1.0,6.44625,-6.54625
5574.0,-815.5,-563.0,1.0,-813.0,-844.0,1.0,697.5,574.0,1.0,702.0,505.0,1.0,7.2825,-7.35
5575.0,-830.25,-638.75,1.0,-811.5,-689.0,1.0,700.0,311.0,1.0,703.0,521.5,1.0,7.872499999999999,-7.961250000000001
5576.0,-830.5,-626.0,1.0,-819.0,-764.5,1.0,699.0,465.5,1.0,689.75,522.5,1.0,9.002500000000001,-9.045
5577.0,-833.5,-676.25,1.0,-822.5,-757.0,1.0,680.5,498.5,1.0,677.5,540.5,1.0,9.38,-9.489999999999998
5578.0,-844.0,-759.0,1.0,-819.5,-545.25,1.0,640.0,566.0,1.0,662.5,502.5,1.0,9.39,-9.435
5579.0,-834.0,-627.25,1.0,-825.5,-719.5,1.0,650.0,503.5,1.0,679.0,565.5,1.0,9.405,-9.49
5580.0,-824.5,-759.0,1.0,-819.75,-735.5,1.0,652.0,507.0,1.0,682.0,458.5,1.0,9.255,-9.295
5581.0,-838.0,-648.5,1.0,-843.0,-1037.5,1.0,663.75,379.75,1.0,671.75,598.75,1.0,9.32,-9.4
5582.0,-831.25,-610.25,1.0,-824.0,-718.0,1.0,672.5,571.0,1.0,676.0,522.0,1.0,8.565,-8.605
5583.0,-833.5,-597.5,1.0,-805.0,-688.5,1.0,665.0,373.0,1.0,668.0,809.0,1.0,8.2375,-8.22625
5584.0,-819.25,-670.25,1.0,-787.5,-605.0,1.0,673.0,601.0,1.0,674.75,758.25,1.0,7.619999999999999,-7.5975
5585.0,-799.0,-801.5,1.0,-781.25,-795.25,1.0,669.0,464.0,1.0,669.0,480.5,1.0,7.4925,-7.47
5586.0,-800.0,-744.5,1.0,-778.0,-612.0,1.0,658.0,484.0,1.0,670.5,641.5,1.0,7.699999999999999,-7.654999999999999
5587.0,-811.75,-749.75,1.0,-796.5,-779.5,1.0,659.0,511.0,1.0,669.25,525.5,1.0,7.865,-7.842499999999999
5588.0,-809.0,-547.0,1.0,-814.5,-964.0,1.0,661.0,530.0,1.0,688.0,521.0,1.0,7.9825,-8.07125
5589.0,-813.5,-804.0,1.0,-801.0,-824.0,1.0,677.0,532.0,1.0,679.25,555.5,1.0,7.91,-8.045
5590.0,-809.5,-556.0,1.0,-791.5,-774.0,1.0,671.0,654.0,1.0,668.0,467.5,1.0,8.09,-8.09
5591.0,-818.0,-694.0,1.0,-788.5,-651.5,1.0,656.5,364.5,1.0,669.0,582.0,1.0,8.285,-8.245000000000001
5592.0,-813.75,-639.0,1.0,-792.5,-847.5,1.0,653.0,519.0,1.0,671.5,589.0,1.0,8.675,-8.6875
5593.0,-816.5,-788.0,1.0,-789.0,-722.75,1.0,662.0,529.0,1.0,671.0,514.5,1.0,8.905000000000001,-8.97
5594.0,-814.5,-725.5,1.0,-801.0,-765.0,1.0,668.0,701.0,1.0,662.5,645.0,1.0,9.365,-9.42
5595.0,-825.5,-843.5,1.0,-820.5,-869.5,1.0,654.0,423.0,1.0,660.5,555.5,1.0,9.655,-9.7
5596.0,-819.5,-522.0,1.0,-810.5,-839.5,1.0,652.0,565.0,1.0,646.25,465.5,1.0,9.625,-9.71
5597.0,-826.0,-730.25,1.0,-798.0,-609.0,1.0,639.0,415.0,1.0,648.0,407.5,1.0,10.015,-10.0375
5598.0,-819.5,-611.5,1.0,-798.5,-885.5,1.0,643.5,555.5,1.0,665.5,650.5,1.0,10.05,-10.095
5599.0,-814.25,-705.0,1.0,-795.5,-694.0,1.0,652.0,480.0,1.0,664.75,529.75,1.0,9.84,-9.93
5600.0,-820.5,-652.5,1.0,-802.0,-690.0,1.0,651.0,530.0,1.0,668.5,699.0,1.0,9.84,-9.93
5601.0,-828.5,-730.5,1.0,-816.0,-692.0,1.0,652.0,563.0,1.0,658.25,601.5,1.0,9.84,-9.93
5602.0,-843.75,-724.5,1.0,-832.0,-761.5,1.0,663.0,437.0,1.0,670.0,560.0,1.0,11.3325,-11.355
5603.0,-853.5,-713.0,1.0,-841.75,-783.75,1.0,672.0,394.0,1.0,668.5,412.0,1.0,11.7525,-11.8175
5604.0,-859.0,-690.0,1.0,-863.5,-1142.0,1.0,671.0,468.0,1.0,660.0,501.0,1.0,12.9075,-12.975
5605.0,-868.0,-699.5,1.0,-835.75,-626.75,1.0,645.5,514.0,1.0,659.5,349.5,1.0,13.01,-13.14
5606.0,-866.0,-660.5,1.0,-844.5,-1005.0,1.0,664.0,516.0,1.0,647.5,452.25,1.0,13.1,-13.18
5607.0,-861.75,-731.0,1.0,-838.25,-561.75,1.0,645.0,347.0,1.0,637.5,223.5,1.0,13.1,-13.18
5608.0,-873.0,-679.0,1.0,-865.5,-853.0,1.0,645.75,378.0,1.0,652.5,523.0,1.0,13.19,-13.23
5609.0,-876.25,-717.0,1.0,-853.5,-855.5,1.0,653.0,494.0,1.0,657.5,457.5,1.0,13.1,-13.18
5610.0,-868.0,-714.5,1.0,-864.25,-928.5,1.0,629.75,391.5,1.0,653.0,479.0,1.0,13.14,-13.18
5611.0,-869.5,-595.5,1.0,-860.0,-1093.0,1.0,628.5,412.0,1.0,657.0,627.5,1.0,13.305,-13.325
5612.0,-872.5,-711.25,1.0,-840.25,-722.75,1.0,638.75,396.75,1.0,656.5,482.0,1.0,13.385000000000002,-13.405
5613.0,-876.0,-587.0,1.0,-861.0,-884.5,1.0,649.0,381.5,1.0,649.5,505.0,1.0,13.225,-13.27
5614.0,-884.75,-760.75,1.0,-849.0,-575.5,1.0,643.75,365.875,1.0,659.5,403.0,1.0,14.7,-14.745
5615.0,-887.0,-721.0,1.0,-864.75,-819.0,1.0,638.5,350.25,1.0,668.0,397.5,1.0,15.6525,-15.7175
5616.0,-899.0,-839.5,1.0,-890.0,-860.0,1.0,638.0,275.0,1.0,651.75,305.0,1.0,16.85125,-16.96
5617.0,-903.0,-603.5,1.0,-888.5,-972.0,1.0,632.0,555.0,1.0,635.0,318.0,1.0,17.314999999999998,-17.445
5618.0,-917.0,-842.5,1.0,-879.5,-978.5,1.0,598.0,379.5,1.0,637.75,378.75,1.0,17.4,-17.49
5619.0,-902.25,-838.0,1.0,-872.0,-731.0,1.0,585.0,202.0,1.0,630.5,501.5,1.0,17.49,-17.49
5620.0,-900.0,-957.0,1.0,-860.25,-1055.75,1.0,583.0,437.25,1.0,626.0,438.0,1.0,17.49,-17.49
5621.0,-897.25,-841.75,1.0,-859.5,-975.5,1.0,595.0,373.0,1.0,614.25,315.75,1.0,17.49,-17.49
5622.0,-882.0,-921.0,1.0,-863.25,-861.0,1.0,612.0,432.0,1.0,621.0,233.0,1.0,17.49,-17.49
5623.0,-881.5,-795.5,1.0,-867.0,-922.5,1.0,596.5,512.5,1.0,607.5,500.5,1.0,17.49,-17.49
5624.0,-885.5,-574.0,1.0,-880.0,-1106.0,1.0,575.5,419.5,1.0,604.0,303.0,1.0,17.49,-17.49
5625.0,-899.5,-839.0,1.0,-865.0,-903.0,1.0,557.0,361.0,1.0,610.0,400.0,1.0,17.49,-17.49
5626.0,-888.75,-914.25,1.0,-854.0,-948.5,1.0,572.0,470.0,1.0,605.75,383.0,1.0,17.49,-17.49
5627.0,-889.5,-698.5,1.0,-870.75,-894.5,1.0,561.0,448.0,1.0,630.0,298.5,1.0,17.49,-17.534999999999997
5628.0,-902.0,-694.0,1.0,-882.0,-1044.5,1.0,579.5,411.0,1.0,636.0,436.25,1.0,17.49,-17.58
5629.0,-904.0,-715.0,1.0,-887.5,-733.5,1.0,582.5,363.0,1.0,630.0,344.5,1.0,17.49,-17.58
5630.0,-907.0,-870.0,1.0,-897.5,-992.0,1.0,589.0,504.5,1.0,626.0,487.0,1.0,17.27,-17.314999999999998
5631.0,-911.5,-739.75,1.0,-878.0,-835.0,1.0,573.5,435.0,1.0,617.0,332.5,1.0,16.85,-16.917499999999997
5632.0,-894.0,-783.5,1.0,-873.75,-856.25,1.0,592.5,311.25,1.0,639.0,401.0,1.0,16.478749999999998,-16.4675
5633.0,-886.0,-844.5,1.0,-852.5,-902.5,1.0,575.0,588.0,1.0,617.75,355.25,1.0,15.95,-15.972500000000002
5634.0,-872.75,-727.25,1.0,-836.0,-870.0,1.0,584.5,505.5,1.0,627.0,370.5,1.0,15.2,-15.19
5635.0,-868.0,-868.0,1.0,-829.5,-820.0,1.0,598.0,421.5,1.0,617.75,455.25,1.0,14.455,-14.4325
5636.0,-843.25,-713.75,1.0,-831.5,-795.5,1.0,617.0,627.0,1.0,620.0,493.0,1.0,13.07,-13.08125
5637.0,-861.0,-682.0,1.0,-822.25,-814.75,1.0,580.0,641.5,1.0,623.0,687.0,1.0,11.5,-11.48
5638.0,-829.5,-770.75,1.0,-803.0,-790.0,1.0,589.0,559.5,1.0,610.75,621.25,1.0,10.2475,-10.25875
5639.0,-827.0,-624.0,1.0,-791.75,-972.25,1.0,597.5,524.0,1.0,628.5,688.0,1.0,8.865,-8.907499999999999
5640.0,-815.0,-644.5,1.0,-780.0,-813.0,1.0,635.75,660.0,1.0,644.5,662.5,1.0,6.654999999999999,-6.643749999999999
5641.0,-811.25,-559.0,1.0,-774.0,-588.25,1.0,642.375,572.5,1.0,652.0,663.5,1.0,5.075,-5.095000000000001
5642.0,-791.0,-653.0,1.0,-770.0,-783.0,1.0,649.0,485.0,1.0,670.0,837.5,1.0,2.31875,-2.3525
5643.0,-766.25,-495.75,1.0,-748.5,-421.0,1.0,680.0,581.0,1.0,684.0,726.75,1.0,-0.9625,0.9625
5644.0,-756.0,-411.0,1.0,-746.25,-440.5,1.0,711.0,677.0,1.0,705.5,737.5,1.0,-3.23875,3.23875
5645.0,-728.5,-362.0,1.0,-732.0,-322.0,1.0,742.0,773.0,1.0,745.5,861.75,1.0,-6.0725,6.0075
5646.0,-707.0,-311.25,1.0,-705.25,-380.0,1.0,775.0,971.0,1.0,779.0,881.0,1.0,-8.08,8.0375
5647.0,-706.5,-448.5,1.0,-702.0,-298.0,1.0,778.1363636363636,938.2727272727273,1.0,806.0,854.0,1.0,-9.2025,9.1575
5648.0,-693.0,-350.0,1.0,-699.0,-357.0,1.0,781.2727272727273,905.5454545454545,1.0,817.5,851.5,1.0,-9.40375,9.44875
5649.0,-690.5,-542.5,1.0,-698.25,-384.5,1.0,784.4090909090909,872.8181818181818,1.0,831.5,814.0,1.0,-8.355,8.44
5650.0,-692.5,-565.75,1.0,-700.0,-439.5,1.0,787.5454545454545,840.0909090909091,1.0,816.25,658.0,1.0,-8.0275,7.99375
5651.0,-692.0,-470.0,1.0,-706.75,-402.25,1.0,790.6818181818181,807.3636363636364,1.0,808.5,659.0,1.0,-6.07,6.029999999999999
5652.0,-720.0,-628.0,1.0,-724.0,-518.0,1.0,793.8181818181819,774.6363636363636,1.0,832.5,614.0,1.0,-5.1925,5.10375
5653.0,-733.75,-440.0,1.0,-751.75,-510.25,1.0,796.9545454545455,741.9090909090909,1.0,822.5,558.0,1.0,-4.005,3.96
5654.0,-752.5,-321.0,1.0,-764.0,-572.5,1.0,800.0909090909091,709.1818181818182,1.0,823.0,694.25,1.0,-3.5825,3.56
5655.0,-760.5,-494.5,1.0,-750.5,-569.0,1.0,803.2272727272727,676.4545454545455,1.0,820.5,703.5,1.0,-3.295,3.25
5656.0,-764.5,-346.0,1.0,-754.25,-471.75,1.0,806.3636363636364,643.7272727272727,1.0,815.0,602.0,1.0,-3.275,3.275
5657.0,-768.75,-396.0,1.0,-758.0,-429.0,1.0,809.5,611.0,1.0,804.25,754.0,1.0,-4.43,4.43
5658.0,-769.0,-370.0,1.0,-761.0,-362.5,1.0,810.0,611.5714285714286,1.0,809.5,612.0,1.0,-7.452500000000001,7.452500000000001
5659.0,-760.0,-357.0,1.0,-745.0,-214.5,1.0,810.5,612.1428571428571,1.0,803.0,827.75,1.0,-8.32,8.2975
5660.0,-740.5,-389.5,1.0,-703.5,-292.75,1.0,811.0,612.7142857142857,1.0,797.5,960.5,1.0,-9.36375,9.2975
5661.0,-685.5,-367.0,1.0,-698.5,-477.5,1.0,811.5,613.2857142857143,1.0,807.0,982.0,1.0,-9.315,9.295
5662.0,-670.5,-543.25,1.0,-702.0,-717.5,1.0,812.0,613.8571428571429,1.0,824.0,826.25,1.0,-7.005,6.97125
5663.0,-683.0,-397.5,1.0,-710.75,-820.75,1.0,812.5,614.4285714285714,1.0,809.5,659.5,1.0,-6.035,5.967499999999999
5664.0,-705.0,-559.0,1.0,-718.6,-744.1,1.0,813.0,615.0,1.0,806.0,797.75,1.0,-5.275,5.2075
5665.0,-730.0,-342.0,1.0,-726.45,-667.45,1.0,803.5,541.5,1.0,806.0,613.0,1.0,-4.48,4.48
5666.0,-741.0,-396.5,1.0,-734.3,-590.8,1.0,801.5,638.0,1.0,803.0,516.75,1.0,-4.48,4.48
5667.0,-751.5,-548.5,1.0,-742.15,-514.15,1.0,816.0,648.0,1.0,802.0,571.5,1.0,-4.51,4.51
5668.0,-745.5,-356.0,1.0,-750.0,-437.5,1.0,809.0,696.0,1.0,802.5,869.5,1.0,-4.99,4.99
5669.0,-756.5,-521.25,1.0,-753.0,-427.0,1.0,814.3333333333334,662.6666666666666,1.0,810.0,696.25,1.0,-5.585000000000001,5.585000000000001
5670.0,-753.0,-503.0,1.0,-748.25,-505.0,1.0,819.6666666666666,629.3333333333334,1.0,810.0,717.5,1.0,-5.515,5.4925
5671.0,-749.5,-510.5,1.0,-734.0,-459.5,1.0,825.0,596.0,1.0,823.5,744.5,1.0,-6.49,6.53
5672.0,-741.5,-375.5,1.0,-729.75,-427.25,1.0,827.0,609.2,1.0,816.0,733.5,1.0,-6.48,6.59
